blah,,,,,blah2,,,,,,,
QS1P3,Pad,P1,GFZ,Channel:,j44,Trace,Length:,120.3553,Time,estimate:,0.621064208,
QS1P3,Pad,P1,GFZ,Channel:,j45,Trace,Length:,127,Time,estimate:,0.655352564,
QS1P3,Pad,P1,GFZ,Channel:,j46,Trace,Length:,135.3023,Time,estimate:,0.698194561,
QS1P3,Pad,P1,GFZ,Channel:,j47,Trace,Length:,141.8222,Time,estimate:,0.731838917,
QS1P3,Pad,P1,GFZ,Channel:,j48,Trace,Length:,155.6061,Time,estimate:,0.802967375,
QS1P3,Pad,P1,GFZ,Channel:,j49,Trace,Length:,162.2508,Time,estimate:,0.837255731,
QS1P3,Pad,P1,GFZ,Channel:,j50,Trace,Length:,170.5531,Time,estimate:,0.880097727,
QS1P3,Pad,P1,GFZ,Channel:,j51,Trace,Length:,177.073,Time,estimate:,0.913742083,
QS1P3,Pad,P1,GFZ,Channel:,j52,Trace,Length:,190.8569,Time,estimate:,0.984870542,
QS1P3,Pad,P1,GFZ,Channel:,j26,Trace,Length:,127.9947,Time,estimate:,0.660485471,
QS1P3,Pad,P1,GFZ,Channel:,j53,Trace,Length:,197.5016,Time,estimate:,1.019158897,
QS1P3,Pad,P1,GFZ,Channel:,j54,Trace,Length:,205.8039,Time,estimate:,1.062000894,
QS1P3,Pad,P1,GFZ,Channel:,j55,Trace,Length:,212.3238,Time,estimate:,1.09564525,
QS1P3,Pad,P1,GFZ,Channel:,j56,Trace,Length:,226.1078,Time,estimate:,1.166774224,
QS1P3,Pad,P1,GFZ,Channel:,j57,Trace,Length:,232.7524,Time,estimate:,1.201062064,
QS1P3,Pad,P1,GFZ,Channel:,j58,Trace,Length:,241.0547,Time,estimate:,1.243904061,
QS1P3,Pad,P1,GFZ,Channel:,j59,Trace,Length:,247.5746,Time,estimate:,1.277548417,
QS1P3,Pad,P1,GFZ,Channel:,j60,Trace,Length:,261.3586,Time,estimate:,1.348677391,
QS1P3,Pad,P1,GFZ,Channel:,j61,Trace,Length:,268.0033,Time,estimate:,1.382965747,
QS1P3,Pad,P1,GFZ,Channel:,j62,Trace,Length:,276.3056,Time,estimate:,1.425807743,
