Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15
QL2P4,Pad,P1,GFZ,Channel:,j59,Actual,Channel:,36,Trace,Length:,386.1866667,Time,estimate:,1.992822222
QL2P4,Pad,P1,GFZ,Channel:,j60,Actual,Channel:,37,Trace,Length:,1204.12,Time,estimate:,6.213567948
QL2P4,Pad,P1,GFZ,Channel:,j61,Actual,Channel:,38,Trace,Length:,920.83,Time,estimate:,4.75171891
QL2P4,Pad,P1,GFZ,Channel:,j62,Actual,Channel:,39,Trace,Length:,686.4133333,Time,estimate:,3.542068803
QL2P4,Pad,P1,GFZ,Channel:,j63,Actual,Channel:,40,Trace,Length:,409.7733333,Time,estimate:,2.11453547
QL2P4,Pad,P1,GFZ,Channel:,j64,Actual,Channel:,41,Trace,Length:,1206.43,Time,estimate:,6.22548814
QL2P4,Pad,P1,GFZ,Channel:,j65,Actual,Channel:,42,Trace,Length:,934.1333333,Time,estimate:,4.820367521
QL2P4,Pad,P1,GFZ,Channel:,j66,Actual,Channel:,43,Trace,Length:,699.7166667,Time,estimate:,3.610717414
QL2P4,Pad,P1,GFZ,Channel:,j67,Actual,Channel:,44,Trace,Length:,433.3566667,Time,estimate:,2.236231517
QL2P4,Pad,P1,GFZ,Channel:,j68,Actual,Channel:,45,Trace,Length:,1208.74,Time,estimate:,6.237408333
QL2P4,Pad,P1,GFZ,Channel:,j69,Actual,Channel:,46,Trace,Length:,947.4366667,Time,estimate:,4.889016132
QL2P4,Pad,P1,GFZ,Channel:,j70,Actual,Channel:,47,Trace,Length:,713.02,Time,estimate:,3.679366025
QL2P4,Pad,P1,GFZ,Channel:,j71,Actual,Channel:,48,Trace,Length:,456.9433333,Time,estimate:,2.357944764
QL2P4,Pad,P1,GFZ,Channel:,j72,Actual,Channel:,49,Trace,Length:,1211.05,Time,estimate:,6.249328525
QL2P4,Pad,P1,GFZ,Channel:,j73,Actual,Channel:,50,Trace,Length:,960.74,Time,estimate:,4.957664743
QL2P4,Pad,P1,GFZ,Channel:,j74,Actual,Channel:,51,Trace,Length:,726.3233333,Time,estimate:,3.748014636
QL2P4,Pad,P1,GFZ,Channel:,j75,Actual,Channel:,52,Trace,Length:,480.53,Time,estimate:,2.479658013
QL2P4,Pad,P1,GFZ,Channel:,j76,Actual,Channel:,53,Trace,Length:,1213.36,Time,estimate:,6.261248717
QL2P4,Pad,P1,GFZ,Channel:,j77,Actual,Channel:,54,Trace,Length:,974.0433333,Time,estimate:,5.026313354
QL2P4,Pad,P1,GFZ,Channel:,j78,Actual,Channel:,55,Trace,Length:,739.6266667,Time,estimate:,3.816663248
QL2P4,Pad,P1,GFZ,Channel:,j79,Actual,Channel:,56,Trace,Length:,504.1133333,Time,estimate:,2.601354059
QL2P4,Pad,P1,GFZ,Channel:,j103,Actual,Channel:,1,Trace,Length:,1501.476667,Time,estimate:,7.748004595
QL2P4,Pad,P1,GFZ,Channel:,j102,Actual,Channel:,2,Trace,Length:,1112.17,Time,estimate:,5.739082371
QL2P4,Pad,P1,GFZ,Channel:,j101,Actual,Channel:,3,Trace,Length:,871.6666667,Time,estimate:,4.498023504
QL2P4,Pad,P1,GFZ,Channel:,j100,Actual,Channel:,4,Trace,Length:,481.57,Time,estimate:,2.485024679
QL2P4,Pad,P1,GFZ,Channel:,j99,Actual,Channel:,5,Trace,Length:,1457.503333,Time,estimate:,7.521090916
QL2P4,Pad,P1,GFZ,Channel:,j98,Actual,Channel:,6,Trace,Length:,1078.456667,Time,estimate:,5.565112928
QL2P4,Pad,P1,GFZ,Channel:,j97,Actual,Channel:,7,Trace,Length:,837.9533333,Time,estimate:,4.324054059
QL2P4,Pad,P1,GFZ,Channel:,j96,Actual,Channel:,8,Trace,Length:,458.8733333,Time,estimate:,2.367904059
QL2P4,Pad,P1,GFZ,Channel:,j95,Actual,Channel:,9,Trace,Length:,1413.533333,Time,estimate:,7.294194442
QL2P4,Pad,P1,GFZ,Channel:,j94,Actual,Channel:,10,Trace,Length:,1044.743333,Time,estimate:,5.391143481
QL2P4,Pad,P1,GFZ,Channel:,j93,Actual,Channel:,11,Trace,Length:,804.24,Time,estimate:,4.150084615
QL2P4,Pad,P1,GFZ,Channel:,j92,Actual,Channel:,12,Trace,Length:,436.1766667,Time,estimate:,2.25078344
QL2P4,Pad,P1,GFZ,Channel:,j91,Actual,Channel:,13,Trace,Length:,1369.56,Time,estimate:,7.067280768
QL2P4,Pad,P1,GFZ,Channel:,j90,Actual,Channel:,14,Trace,Length:,1011.03,Time,estimate:,5.217174038
QL2P4,Pad,P1,GFZ,Channel:,j89,Actual,Channel:,15,Trace,Length:,770.5266667,Time,estimate:,3.976115171
QL2P4,Pad,P1,GFZ,Channel:,j88,Actual,Channel:,16,Trace,Length:,413.48,Time,estimate:,2.13366282
QL2P4,Pad,P1,GFZ,Channel:,j87,Actual,Channel:,17,Trace,Length:,1325.586667,Time,estimate:,6.840367095
QL2P4,Pad,P1,GFZ,Channel:,j86,Actual,Channel:,18,Trace,Length:,977.3166667,Time,estimate:,5.043204594
QL2P4,Pad,P1,GFZ,Channel:,j85,Actual,Channel:,19,Trace,Length:,736.8133333,Time,estimate:,3.802145726
QL2P4,Pad,P1,GFZ,Channel:,j84,Actual,Channel:,20,Trace,Length:,390.7833333,Time,estimate:,2.0165422
QL2P4,Pad,P1,GFZ,Channel:,j83,Actual,Channel:,21,Trace,Length:,1247.243333,Time,estimate:,6.436095403
QL2P4,Pad,P1,GFZ,Channel:,j82,Actual,Channel:,22,Trace,Length:,913.65,Time,estimate:,4.714668269
QL2P4,Pad,P1,GFZ,Channel:,j81,Actual,Channel:,23,Trace,Length:,675.7033333,Time,estimate:,3.486802457
QL2P4,Pad,P1,GFZ,Channel:,j80,Actual,Channel:,24,Trace,Length:,347.7066667,Time,estimate:,1.794255556
QL2P4,Pad,P1,GFZ,Channel:,j79,Actual,Channel:,25,Trace,Length:,1222.263333,Time,estimate:,6.307192198
QL2P4,Pad,P1,GFZ,Channel:,j78,Actual,Channel:,26,Trace,Length:,899.2233333,Time,estimate:,4.640222969
QL2P4,Pad,P1,GFZ,Channel:,j77,Actual,Channel:,27,Trace,Length:,661.2766667,Time,estimate:,3.412357158
QL2P4,Pad,P1,GFZ,Channel:,j76,Actual,Channel:,28,Trace,Length:,344.0033333,Time,estimate:,1.775145406
QL2P4,Pad,P1,GFZ,Channel:,j75,Actual,Channel:,29,Trace,Length:,1199.5,Time,estimate:,6.189727563
QL2P4,Pad,P1,GFZ,Channel:,j74,Actual,Channel:,30,Trace,Length:,894.2233333,Time,estimate:,4.614421687
QL2P4,Pad,P1,GFZ,Channel:,j73,Actual,Channel:,31,Trace,Length:,659.8066667,Time,estimate:,3.404771581
QL2P4,Pad,P1,GFZ,Channel:,j72,Actual,Channel:,32,Trace,Length:,362.6,Time,estimate:,1.871108974
QL2P4,Pad,P1,GFZ,Channel:,j71,Actual,Channel:,33,Trace,Length:,1201.81,Time,estimate:,6.201647756
QL2P4,Pad,P1,GFZ,Channel:,j70,Actual,Channel:,34,Trace,Length:,907.5266667,Time,estimate:,4.683070299
QL2P4,Pad,P1,GFZ,Channel:,j69,Actual,Channel:,35,Trace,Length:,673.11,Time,estimate:,3.473420192
QL2P4,Pad,P1,GFZ,Channel:,j68,Actual,Channel:,36,Trace,Length:,386.1866667,Time,estimate:,1.992822222
QL2P4,Pad,P1,GFZ,Channel:,j67,Actual,Channel:,37,Trace,Length:,1204.12,Time,estimate:,6.213567948
QL2P4,Pad,P1,GFZ,Channel:,j66,Actual,Channel:,38,Trace,Length:,920.83,Time,estimate:,4.75171891
QL2P4,Pad,P1,GFZ,Channel:,j65,Actual,Channel:,39,Trace,Length:,686.4133333,Time,estimate:,3.542068803
QL3P1,Pad,P1,GFZ,Channel:,j85,Actual,Channel:,1,Trace,Length:,2505.54,Time,estimate:,12.92922884
QL3P1,Pad,P1,GFZ,Channel:,j84,Actual,Channel:,2,Trace,Length:,2084.68,Time,estimate:,10.75748333
QL3P1,Pad,P1,GFZ,Channel:,j83,Actual,Channel:,3,Trace,Length:,1462.49,Time,estimate:,7.546823396
QL3P1,Pad,P1,GFZ,Channel:,j82,Actual,Channel:,4,Trace,Length:,1018.04,Time,estimate:,5.253347435
QL3P1,Pad,P1,GFZ,Channel:,j81,Actual,Channel:,5,Trace,Length:,565.61,Time,estimate:,2.918692628
QL3P1,Pad,P1,GFZ,Channel:,j80,Actual,Channel:,6,Trace,Length:,2439.16,Time,estimate:,12.58669102
QL3P1,Pad,P1,GFZ,Channel:,j79,Actual,Channel:,7,Trace,Length:,2029.18,Time,estimate:,10.4710891
QL3P1,Pad,P1,GFZ,Channel:,j78,Actual,Channel:,8,Trace,Length:,1417.58,Time,estimate:,7.315076281
QL3P1,Pad,P1,GFZ,Channel:,j77,Actual,Channel:,9,Trace,Length:,973.13,Time,estimate:,5.02160032
QL3P1,Pad,P1,GFZ,Channel:,j76,Actual,Channel:,10,Trace,Length:,531.41,Time,estimate:,2.742211859
QL3P1,Pad,P1,GFZ,Channel:,j75,Actual,Channel:,11,Trace,Length:,2372.77,Time,estimate:,12.2441016
QL3P1,Pad,P1,GFZ,Channel:,j74,Actual,Channel:,12,Trace,Length:,1973.67,Time,estimate:,10.18464327
QL3P1,Pad,P1,GFZ,Channel:,j73,Actual,Channel:,13,Trace,Length:,1372.67,Time,estimate:,7.083329166
QL3P1,Pad,P1,GFZ,Channel:,j72,Actual,Channel:,14,Trace,Length:,928.22,Time,estimate:,4.789853205
QL3P1,Pad,P1,GFZ,Channel:,j71,Actual,Channel:,15,Trace,Length:,497.22,Time,estimate:,2.565782692
QL3P1,Pad,P1,GFZ,Channel:,j70,Actual,Channel:,16,Trace,Length:,2306.38,Time,estimate:,11.90151218
QL3P1,Pad,P1,GFZ,Channel:,j69,Actual,Channel:,17,Trace,Length:,1918.16,Time,estimate:,9.898197435
QL3P1,Pad,P1,GFZ,Channel:,j68,Actual,Channel:,18,Trace,Length:,1327.76,Time,estimate:,6.85158205
QL3P1,Pad,P1,GFZ,Channel:,j67,Actual,Channel:,19,Trace,Length:,883.31,Time,estimate:,4.558106089
QL3P1,Pad,P1,GFZ,Channel:,j66,Actual,Channel:,20,Trace,Length:,463.02,Time,estimate:,2.389301923
QL3P1,Pad,P1,GFZ,Channel:,j65,Actual,Channel:,21,Trace,Length:,2240,Time,estimate:,11.55897436
QL3P1,Pad,P1,GFZ,Channel:,j64,Actual,Channel:,22,Trace,Length:,1862.65,Time,estimate:,9.611751601
QL3P1,Pad,P1,GFZ,Channel:,j63,Actual,Channel:,23,Trace,Length:,1282.84,Time,estimate:,6.619783333
QL3P1,Pad,P1,GFZ,Channel:,j62,Actual,Channel:,24,Trace,Length:,838.39,Time,estimate:,4.326307371
QL3P1,Pad,P1,GFZ,Channel:,j61,Actual,Channel:,25,Trace,Length:,428.83,Time,estimate:,2.212872756
QL3P1,Pad,P1,GFZ,Channel:,j60,Actual,Channel:,26,Trace,Length:,2173.61,Time,estimate:,11.21638493
QL3P1,Pad,P1,GFZ,Channel:,j59,Actual,Channel:,27,Trace,Length:,1807.14,Time,estimate:,9.325305768
QL3P1,Pad,P1,GFZ,Channel:,j58,Actual,Channel:,28,Trace,Length:,1237.93,Time,estimate:,6.388036217
QL3P1,Pad,P1,GFZ,Channel:,j57,Actual,Channel:,29,Trace,Length:,793.48,Time,estimate:,4.094560256
QL3P1,Pad,P1,GFZ,Channel:,j56,Actual,Channel:,30,Trace,Length:,394.63,Time,estimate:,2.036391987
QL3P1,Pad,P1,GFZ,Channel:,j55,Actual,Channel:,31,Trace,Length:,2107.23,Time,estimate:,10.87384711
QL3P1,Pad,P1,GFZ,Channel:,j54,Actual,Channel:,32,Trace,Length:,1751.64,Time,estimate:,9.038911537
QL3P1,Pad,P1,GFZ,Channel:,j53,Actual,Channel:,33,Trace,Length:,1193.02,Time,estimate:,6.156289102
QL3P1,Pad,P1,GFZ,Channel:,j52,Actual,Channel:,34,Trace,Length:,748.57,Time,estimate:,3.862813141
QL3P1,Pad,P1,GFZ,Channel:,j51,Actual,Channel:,35,Trace,Length:,360.43,Time,estimate:,1.859911218
QL3P1,Pad,P1,GFZ,Channel:,j50,Actual,Channel:,36,Trace,Length:,2040.84,Time,estimate:,10.53125769
QL3P1,Pad,P1,GFZ,Channel:,j49,Actual,Channel:,37,Trace,Length:,1696.13,Time,estimate:,8.752465704
QL3P1,Pad,P1,GFZ,Channel:,j48,Actual,Channel:,38,Trace,Length:,1148.11,Time,estimate:,5.924541986
QL3P1,Pad,P1,GFZ,Channel:,j47,Actual,Channel:,39,Trace,Length:,703.66,Time,estimate:,3.631066025
QL3P1,Pad,P1,GFZ,Channel:,j46,Actual,Channel:,40,Trace,Length:,326.24,Time,estimate:,1.683482051
QL3P1,Pad,P1,GFZ,Channel:,j45,Actual,Channel:,41,Trace,Length:,1974.46,Time,estimate:,10.18871987
QL3P1,Pad,P1,GFZ,Channel:,j44,Actual,Channel:,42,Trace,Length:,1640.62,Time,estimate:,8.466019871
QL3P1,Pad,P1,GFZ,Channel:,j43,Actual,Channel:,43,Trace,Length:,1103.19,Time,estimate:,5.692743269
QL3P1,Pad,P1,GFZ,Channel:,j42,Actual,Channel:,44,Trace,Length:,658.74,Time,estimate:,3.399267307
QL3P1,Pad,P1,GFZ,Channel:,j41,Actual,Channel:,45,Trace,Length:,292.04,Time,estimate:,1.507001282
QL3P1,Pad,P1,GFZ,Channel:,j40,Actual,Channel:,46,Trace,Length:,1908.07,Time,estimate:,9.846130447
QL3P1,Pad,P1,GFZ,Channel:,j39,Actual,Channel:,47,Trace,Length:,1585.11,Time,estimate:,8.179574037
QL3P1,Pad,P1,GFZ,Channel:,j38,Actual,Channel:,48,Trace,Length:,1058.28,Time,estimate:,5.460996153
QL3P1,Pad,P1,GFZ,Channel:,j37,Actual,Channel:,49,Trace,Length:,613.83,Time,estimate:,3.167520192
QL3P1,Pad,P1,GFZ,Channel:,j36,Actual,Channel:,50,Trace,Length:,257.85,Time,estimate:,1.330572115
QL3P1,Pad,P1,GFZ,Channel:,j35,Actual,Channel:,51,Trace,Length:,1841.69,Time,estimate:,9.503592627
QL3P1,Pad,P1,GFZ,Channel:,j34,Actual,Channel:,52,Trace,Length:,1529.61,Time,estimate:,7.893179807
QL3P1,Pad,P1,GFZ,Channel:,j33,Actual,Channel:,53,Trace,Length:,1013.37,Time,estimate:,5.229249038
QL3P1,Pad,P1,GFZ,Channel:,j32,Actual,Channel:,54,Trace,Length:,568.92,Time,estimate:,2.935773077
QL3P1,Pad,P1,GFZ,Channel:,j31,Actual,Channel:,55,Trace,Length:,223.65,Time,estimate:,1.154091346
QL3P1,Pad,P1,GFZ,Channel:,j30,Actual,Channel:,56,Trace,Length:,1775.3,Time,estimate:,9.161003204
QL3P1,Pad,P1,GFZ,Channel:,j29,Actual,Channel:,57,Trace,Length:,1474.1,Time,estimate:,7.606733973
QL3P1,Pad,P1,GFZ,Channel:,j28,Actual,Channel:,58,Trace,Length:,968.46,Time,estimate:,4.997501922
QL3P1,Pad,P1,GFZ,Channel:,j27,Actual,Channel:,59,Trace,Length:,524,Time,estimate:,2.703974359
QL3P1,Pad,P1,GFZ,Channel:,j26,Actual,Channel:,60,Trace,Length:,189.46,Time,estimate:,0.977662179
QL3P1,Pad,P1,GFZ,Channel:,j103,Actual,Channel:,1,Trace,Length:,2505.54,Time,estimate:,12.92922884
QL3P1,Pad,P1,GFZ,Channel:,j102,Actual,Channel:,2,Trace,Length:,2084.68,Time,estimate:,10.75748333
QL3P1,Pad,P1,GFZ,Channel:,j101,Actual,Channel:,3,Trace,Length:,1462.49,Time,estimate:,7.546823396
QL3P1,Pad,P1,GFZ,Channel:,j100,Actual,Channel:,4,Trace,Length:,1018.04,Time,estimate:,5.253347435
QL3P1,Pad,P1,GFZ,Channel:,j99,Actual,Channel:,5,Trace,Length:,565.61,Time,estimate:,2.918692628
QL3P1,Pad,P1,GFZ,Channel:,j98,Actual,Channel:,6,Trace,Length:,2439.16,Time,estimate:,12.58669102
QL3P1,Pad,P1,GFZ,Channel:,j97,Actual,Channel:,7,Trace,Length:,2029.18,Time,estimate:,10.4710891
QL3P1,Pad,P1,GFZ,Channel:,j96,Actual,Channel:,8,Trace,Length:,1417.58,Time,estimate:,7.315076281
QL3P1,Pad,P1,GFZ,Channel:,j95,Actual,Channel:,9,Trace,Length:,973.13,Time,estimate:,5.02160032
QL3P1,Pad,P1,GFZ,Channel:,j94,Actual,Channel:,10,Trace,Length:,531.41,Time,estimate:,2.742211859
QL3P1,Pad,P1,GFZ,Channel:,j93,Actual,Channel:,11,Trace,Length:,2372.77,Time,estimate:,12.2441016
QL3P1,Pad,P1,GFZ,Channel:,j92,Actual,Channel:,12,Trace,Length:,1973.67,Time,estimate:,10.18464327
QL3P1,Pad,P1,GFZ,Channel:,j91,Actual,Channel:,13,Trace,Length:,1372.67,Time,estimate:,7.083329166
QL3P1,Pad,P1,GFZ,Channel:,j90,Actual,Channel:,14,Trace,Length:,928.22,Time,estimate:,4.789853205
QL3P1,Pad,P1,GFZ,Channel:,j89,Actual,Channel:,15,Trace,Length:,497.22,Time,estimate:,2.565782692
QL3P1,Pad,P1,GFZ,Channel:,j88,Actual,Channel:,16,Trace,Length:,2306.38,Time,estimate:,11.90151218
QL3P1,Pad,P1,GFZ,Channel:,j87,Actual,Channel:,17,Trace,Length:,1918.16,Time,estimate:,9.898197435
QL3P1,Pad,P1,GFZ,Channel:,j86,Actual,Channel:,18,Trace,Length:,1327.76,Time,estimate:,6.85158205
QL3P1,Pad,P1,GFZ,Channel:,j85,Actual,Channel:,19,Trace,Length:,883.31,Time,estimate:,4.558106089
QL3P1,Pad,P1,GFZ,Channel:,j84,Actual,Channel:,20,Trace,Length:,463.02,Time,estimate:,2.389301923
QL3P1,Pad,P1,GFZ,Channel:,j83,Actual,Channel:,21,Trace,Length:,2240,Time,estimate:,11.55897436
QL3P1,Pad,P1,GFZ,Channel:,j82,Actual,Channel:,22,Trace,Length:,1862.65,Time,estimate:,9.611751601
QL3P1,Pad,P1,GFZ,Channel:,j81,Actual,Channel:,23,Trace,Length:,1282.84,Time,estimate:,6.619783333
QL3P1,Pad,P1,GFZ,Channel:,j80,Actual,Channel:,24,Trace,Length:,838.39,Time,estimate:,4.326307371
QL3P1,Pad,P1,GFZ,Channel:,j79,Actual,Channel:,25,Trace,Length:,428.83,Time,estimate:,2.212872756
QL3P1,Pad,P1,GFZ,Channel:,j78,Actual,Channel:,26,Trace,Length:,2173.61,Time,estimate:,11.21638493
QL3P1,Pad,P1,GFZ,Channel:,j77,Actual,Channel:,27,Trace,Length:,1807.14,Time,estimate:,9.325305768
QL3P1,Pad,P1,GFZ,Channel:,j76,Actual,Channel:,28,Trace,Length:,1237.93,Time,estimate:,6.388036217
QL3P1,Pad,P1,GFZ,Channel:,j75,Actual,Channel:,29,Trace,Length:,793.48,Time,estimate:,4.094560256
QL3P1,Pad,P1,GFZ,Channel:,j74,Actual,Channel:,30,Trace,Length:,394.63,Time,estimate:,2.036391987
QL3P1,Pad,P1,GFZ,Channel:,j73,Actual,Channel:,31,Trace,Length:,2107.23,Time,estimate:,10.87384711
QL3P1,Pad,P1,GFZ,Channel:,j72,Actual,Channel:,32,Trace,Length:,1751.64,Time,estimate:,9.038911537
QL3P1,Pad,P1,GFZ,Channel:,j71,Actual,Channel:,33,Trace,Length:,1193.02,Time,estimate:,6.156289102
QL3P1,Pad,P1,GFZ,Channel:,j70,Actual,Channel:,34,Trace,Length:,748.57,Time,estimate:,3.862813141
QL3P1,Pad,P1,GFZ,Channel:,j69,Actual,Channel:,35,Trace,Length:,360.43,Time,estimate:,1.859911218
QL3P1,Pad,P1,GFZ,Channel:,j68,Actual,Channel:,36,Trace,Length:,2040.84,Time,estimate:,10.53125769
QL3P1,Pad,P1,GFZ,Channel:,j67,Actual,Channel:,37,Trace,Length:,1696.13,Time,estimate:,8.752465704
QL3P1,Pad,P1,GFZ,Channel:,j66,Actual,Channel:,38,Trace,Length:,1148.11,Time,estimate:,5.924541986
QL3P1,Pad,P1,GFZ,Channel:,j65,Actual,Channel:,39,Trace,Length:,703.66,Time,estimate:,3.631066025
QL3P2,Pad,P1,GFZ,Channel:,j85,Actual,Channel:,1,Trace,Length:,2505.54,Time,estimate:,12.92922884
QL3P2,Pad,P1,GFZ,Channel:,j84,Actual,Channel:,2,Trace,Length:,2084.68,Time,estimate:,10.75748333
QL3P2,Pad,P1,GFZ,Channel:,j83,Actual,Channel:,3,Trace,Length:,1462.49,Time,estimate:,7.546823396
QL3P2,Pad,P1,GFZ,Channel:,j82,Actual,Channel:,4,Trace,Length:,1018.04,Time,estimate:,5.253347435
QL3P2,Pad,P1,GFZ,Channel:,j81,Actual,Channel:,5,Trace,Length:,565.61,Time,estimate:,2.918692628
QL3P2,Pad,P1,GFZ,Channel:,j80,Actual,Channel:,6,Trace,Length:,2439.16,Time,estimate:,12.58669102
QL3P2,Pad,P1,GFZ,Channel:,j79,Actual,Channel:,7,Trace,Length:,2029.18,Time,estimate:,10.4710891
QL3P2,Pad,P1,GFZ,Channel:,j78,Actual,Channel:,8,Trace,Length:,1417.58,Time,estimate:,7.315076281
QL3P2,Pad,P1,GFZ,Channel:,j77,Actual,Channel:,9,Trace,Length:,973.13,Time,estimate:,5.02160032
QL3P2,Pad,P1,GFZ,Channel:,j76,Actual,Channel:,10,Trace,Length:,531.41,Time,estimate:,2.742211859
QL3P2,Pad,P1,GFZ,Channel:,j75,Actual,Channel:,11,Trace,Length:,2372.77,Time,estimate:,12.2441016
QL3P2,Pad,P1,GFZ,Channel:,j74,Actual,Channel:,12,Trace,Length:,1973.67,Time,estimate:,10.18464327
QL3P2,Pad,P1,GFZ,Channel:,j73,Actual,Channel:,13,Trace,Length:,1372.67,Time,estimate:,7.083329166
QL3P2,Pad,P1,GFZ,Channel:,j72,Actual,Channel:,14,Trace,Length:,928.22,Time,estimate:,4.789853205
QL3P2,Pad,P1,GFZ,Channel:,j71,Actual,Channel:,15,Trace,Length:,497.22,Time,estimate:,2.565782692
QL3P2,Pad,P1,GFZ,Channel:,j70,Actual,Channel:,16,Trace,Length:,2306.38,Time,estimate:,11.90151218
QL3P2,Pad,P1,GFZ,Channel:,j69,Actual,Channel:,17,Trace,Length:,1918.16,Time,estimate:,9.898197435
QL3P2,Pad,P1,GFZ,Channel:,j68,Actual,Channel:,18,Trace,Length:,1327.76,Time,estimate:,6.85158205
QL3P2,Pad,P1,GFZ,Channel:,j67,Actual,Channel:,19,Trace,Length:,883.31,Time,estimate:,4.558106089
QL3P2,Pad,P1,GFZ,Channel:,j66,Actual,Channel:,20,Trace,Length:,463.02,Time,estimate:,2.389301923
QL3P2,Pad,P1,GFZ,Channel:,j65,Actual,Channel:,21,Trace,Length:,2240,Time,estimate:,11.55897436
QL3P2,Pad,P1,GFZ,Channel:,j64,Actual,Channel:,22,Trace,Length:,1862.65,Time,estimate:,9.611751601
QL3P2,Pad,P1,GFZ,Channel:,j63,Actual,Channel:,23,Trace,Length:,1282.84,Time,estimate:,6.619783333
QL3P2,Pad,P1,GFZ,Channel:,j62,Actual,Channel:,24,Trace,Length:,838.39,Time,estimate:,4.326307371
QL3P2,Pad,P1,GFZ,Channel:,j61,Actual,Channel:,25,Trace,Length:,428.83,Time,estimate:,2.212872756
QL3P2,Pad,P1,GFZ,Channel:,j60,Actual,Channel:,26,Trace,Length:,2173.61,Time,estimate:,11.21638493
QL3P2,Pad,P1,GFZ,Channel:,j59,Actual,Channel:,27,Trace,Length:,1807.14,Time,estimate:,9.325305768
QL3P2,Pad,P1,GFZ,Channel:,j58,Actual,Channel:,28,Trace,Length:,1237.93,Time,estimate:,6.388036217
QL3P2,Pad,P1,GFZ,Channel:,j57,Actual,Channel:,29,Trace,Length:,793.48,Time,estimate:,4.094560256
QL3P2,Pad,P1,GFZ,Channel:,j56,Actual,Channel:,30,Trace,Length:,394.63,Time,estimate:,2.036391987
QL3P2,Pad,P1,GFZ,Channel:,j55,Actual,Channel:,31,Trace,Length:,2107.23,Time,estimate:,10.87384711
QL3P2,Pad,P1,GFZ,Channel:,j54,Actual,Channel:,32,Trace,Length:,1751.64,Time,estimate:,9.038911537
QL3P2,Pad,P1,GFZ,Channel:,j53,Actual,Channel:,33,Trace,Length:,1193.02,Time,estimate:,6.156289102
QL3P2,Pad,P1,GFZ,Channel:,j52,Actual,Channel:,34,Trace,Length:,748.57,Time,estimate:,3.862813141
QL3P2,Pad,P1,GFZ,Channel:,j51,Actual,Channel:,35,Trace,Length:,360.43,Time,estimate:,1.859911218
QL3P2,Pad,P1,GFZ,Channel:,j50,Actual,Channel:,36,Trace,Length:,2040.84,Time,estimate:,10.53125769
QL3P2,Pad,P1,GFZ,Channel:,j49,Actual,Channel:,37,Trace,Length:,1696.13,Time,estimate:,8.752465704
QL3P2,Pad,P1,GFZ,Channel:,j48,Actual,Channel:,38,Trace,Length:,1148.11,Time,estimate:,5.924541986
QL3P2,Pad,P1,GFZ,Channel:,j47,Actual,Channel:,39,Trace,Length:,703.66,Time,estimate:,3.631066025
QL3P2,Pad,P1,GFZ,Channel:,j46,Actual,Channel:,40,Trace,Length:,326.24,Time,estimate:,1.683482051
QL3P2,Pad,P1,GFZ,Channel:,j45,Actual,Channel:,41,Trace,Length:,1974.46,Time,estimate:,10.18871987
QL3P2,Pad,P1,GFZ,Channel:,j44,Actual,Channel:,42,Trace,Length:,1640.62,Time,estimate:,8.466019871
QL3P2,Pad,P1,GFZ,Channel:,j43,Actual,Channel:,43,Trace,Length:,1103.19,Time,estimate:,5.692743269
QL3P2,Pad,P1,GFZ,Channel:,j42,Actual,Channel:,44,Trace,Length:,658.74,Time,estimate:,3.399267307
QL3P2,Pad,P1,GFZ,Channel:,j41,Actual,Channel:,45,Trace,Length:,292.04,Time,estimate:,1.507001282
QL3P2,Pad,P1,GFZ,Channel:,j40,Actual,Channel:,46,Trace,Length:,1908.07,Time,estimate:,9.846130447
QL3P2,Pad,P1,GFZ,Channel:,j39,Actual,Channel:,47,Trace,Length:,1585.11,Time,estimate:,8.179574037
QL3P2,Pad,P1,GFZ,Channel:,j38,Actual,Channel:,48,Trace,Length:,1058.28,Time,estimate:,5.460996153
QL3P2,Pad,P1,GFZ,Channel:,j37,Actual,Channel:,49,Trace,Length:,613.83,Time,estimate:,3.167520192
QL3P2,Pad,P1,GFZ,Channel:,j36,Actual,Channel:,50,Trace,Length:,257.85,Time,estimate:,1.330572115
QL3P2,Pad,P1,GFZ,Channel:,j35,Actual,Channel:,51,Trace,Length:,1841.69,Time,estimate:,9.503592627
QL3P2,Pad,P1,GFZ,Channel:,j34,Actual,Channel:,52,Trace,Length:,1529.61,Time,estimate:,7.893179807
QL3P2,Pad,P1,GFZ,Channel:,j33,Actual,Channel:,53,Trace,Length:,1013.37,Time,estimate:,5.229249038
QL3P2,Pad,P1,GFZ,Channel:,j32,Actual,Channel:,54,Trace,Length:,568.92,Time,estimate:,2.935773077
QL3P2,Pad,P1,GFZ,Channel:,j31,Actual,Channel:,55,Trace,Length:,223.65,Time,estimate:,1.154091346
QL3P2,Pad,P1,GFZ,Channel:,j30,Actual,Channel:,56,Trace,Length:,1775.3,Time,estimate:,9.161003204
QL3P2,Pad,P1,GFZ,Channel:,j29,Actual,Channel:,57,Trace,Length:,1474.1,Time,estimate:,7.606733973
QL3P2,Pad,P1,GFZ,Channel:,j28,Actual,Channel:,58,Trace,Length:,968.46,Time,estimate:,4.997501922
QL3P2,Pad,P1,GFZ,Channel:,j27,Actual,Channel:,59,Trace,Length:,524,Time,estimate:,2.703974359
